ID DECLARATION;TYPE DECLARATION;SOUS TYPE DECLARATION;ADRESSE;CODE POSTAL;VILLE;ARRONDISSEMENT;CONSEIL DE QUARTIER;DATE DECLARATION;ANNEE DECLARATION;MOIS DECLARATION;OUTIL SOURCE;INTERVENANT;ID_DMR;geo_shape;geo_point_2d;mois_annee_decla
20211;Arbres, végétaux et animaux;Herbes éparses;5 Rue des Pyrénées, 75020 PARIS;75020;Paris 20;20;PLAINE LAGNY;2022-05-09;2022;5;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022E020211;"{""coordinates"": [2.4061607982377198, 48.84850300303482], ""type"": ""Point""}";48.84850300303482,2.4061607982377198;2022-05
17314;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;275 Rue de Charenton, 75012 PARIS;75012;Paris 12;12;VALLEE DE FECAMP;2022-05-07;2022;5;IOPage DMR Paris.fr application;;A2022E017314;"{""coordinates"": [2.3931592034819515, 48.8350680032411], ""type"": ""Point""}";48.8350680032411,2.3931592034819515;2022-05
74044;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;19 Boulevard Beaumarchais, 75004 PARIS;75011;Paris 11;4;ARSENAL;2022-05-29;2022;5;IOPage DMR Paris.fr application;;A2022E074044;"{""coordinates"": [2.368679495525894, 48.855026002423756], ""type"": ""Point""}";48.855026002423756,2.368679495525894;2022-05
74102;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;33 Rue Meslay, 75003 PARIS;75001;Paris 1;3;ARTS ET METIERS;2022-05-29;2022;5;IOPage DMR Paris.fr application;DVD;A2022E074102;"{""coordinates"": [2.3593597054404336, 48.86787799941427], ""type"": ""Point""}";48.86787799941427,2.3593597054404336;2022-05
21177;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;179 Boulevard Murat, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2022-05-09;2022;5;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022E021177;"{""coordinates"": [2.2643346954371877, 48.839316997900745], ""type"": ""Point""}";48.839316997900745,2.2643346954371877;2022-05
74195;Arbres, végétaux et animaux;Présence de rats;20  Impasse de Presles, 75015 PARIS;75015;Paris 15;15;DUPLEIX - LA MOTTE PICQUET;2022-05-29;2022;5;IOPage DMR Paris.fr application;DASES;A2022E074195;"{""coordinates"": [2.2961256958685516, 48.852169994678114], ""type"": ""Point""}";48.852169994678114,2.2961256958685516;2022-05
78017;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;129 Avenue Gambetta, 75020 PARIS;75020;Paris 20;20;TELEGRAPHE - PELLEPORT - SAINT-FARGEAU;2022-05-31;2022;5;IOPage DMR Paris.fr application;DEVE-SAB;A2022E078017;"{""coordinates"": [2.4015044972976183, 48.86864499886245], ""type"": ""Point""}";48.86864499886245,2.4015044972976183;2022-05
57148;Arbres, végétaux et animaux;Herbes éparses;86 Rue de La Jonquière, 75017 PARIS;75017;Paris 17;17;EPINETTES - BESSIERES;2022-05-22;2022;5;Androï;DPE-STPP-DT;G2022E057148;"{""coordinates"": [2.319388995502892, 48.89477999728795], ""type"": ""Point""}";48.89477999728795,2.319388995502892;2022-05
38487;Arbres, végétaux et animaux;Herbes éparses;1 avenue Ernest Reyer, 75014 PARIS;75014;Paris 14;14;JEAN MOULIN - PORTE D'ORLEANS;2022-05-15;2022;5;Page DMR Paris.fr;DPE-STPP-DT;S2022E038487;"{""coordinates"": [2.318666995280147, 48.82376499687465], ""type"": ""Point""}";48.82376499687465,2.318666995280147;2022-05
32859;Arbres, végétaux et animaux;Herbes éparses;16 Rue René Goscinny, 75013 PARIS;75013;Paris 13;13;BIBLIOTHEQUE - SEINE;2022-05-13;2022;5;Androï;DPE-STPP-DT;G2022E032859;"{""coordinates"": [2.379535397180333, 48.83056599531246], ""type"": ""Point""}";48.83056599531246,2.379535397180333;2022-05
5348;Arbres, végétaux et animaux;Herbes éparses;89 Rue des Haies, 75020 PARIS;75020;Paris 20;20;REUNION - PERE LACHAISE;2022-05-03;2022;5;Androï;DPE-STPP-DT;G2022E005348;"{""coordinates"": [2.404100405183663, 48.85553399640142], ""type"": ""Point""}";48.85553399640142,2.404100405183663;2022-05
32971;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;13 Rue Sedillot, 75007 PARIS;75007;Paris 7;7;GROS CAILLOU;2022-05-13;2022;5;IOPage DMR Paris.fr application;;A2022E032971;"{""coordinates"": [2.3020096015226637, 48.85853599997131], ""type"": ""Point""}";48.85853599997131,2.3020096015226637;2022-05
44554;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;3 Boulevard de Magenta, 75010 PARIS;75010;Paris 10;10;CHATEAU D'EAU - LANCRY;2022-05-17;2022;5;Androï;DEVE-SAB;G2022E044554;"{""coordinates"": [2.3619728001822486, 48.86954999957329], ""type"": ""Point""}";48.86954999957329,2.3619728001822486;2022-05
35928;Arbres, végétaux et animaux;Herbes éparses;23 boulevard de la Somme, 75017 PARIS;75017;Paris 17;17;CHAMPERRET - BERTHIER;2022-05-14;2022;5;Androï;DPE-STPP-DT;G2022E035928;"{""coordinates"": [2.2905259962478084, 48.886523997694354], ""type"": ""Point""}";48.886523997694354,2.2905259962478084;2022-05
49378;Arbres, végétaux et animaux;Herbes éparses;58 Rue du Surmelin, 75020 PARIS;75020;Paris 20;20;GAMBETTA;2022-05-19;2022;5;Androï;DPE-STPP-DT;G2022E049378;"{""coordinates"": [2.405884499545647, 48.869390003448515], ""type"": ""Point""}";48.869390003448515,2.405884499545647;2022-05
40258;Arbres, végétaux et animaux;Herbes éparses;37 Boulevard Victor, 75015 PARIS;75015;Paris 15;15;VAUGIRARD - PARC DES EXPOSITIONS;2022-05-16;2022;5;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022E040258;"{""coordinates"": [2.2851620029047175, 48.833879998556824], ""type"": ""Point""}";48.833879998556824,2.2851620029047175;2022-05
73796;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;19 Rue André Danjon, 75019 PARIS;75019;Paris 19;19;MANIN - JAURES;2022-05-29;2022;5;IOPage DMR Paris.fr application;DEVE-SAB;A2022E073796;"{""coordinates"": [2.384381494563037, 48.88602399666302], ""type"": ""Point""}";48.88602399666302,2.384381494563037;2022-05
11955;Arbres, végétaux et animaux;Herbes éparses;120 Rue d'Avron, 75020 PARIS;75020;Paris 20;20;PLAINE LAGNY;2022-06-05;2022;6;Androï;DPE-STPP-DT;G2022F011955;"{""coordinates"": [2.40780400115108, 48.852869996081225], ""type"": ""Point""}";48.852869996081225,2.40780400115108;2022-06
34054;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;114 ter avenue de Versailles, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2022-05-13;2022;5;Androï;DVD;G2022E034054;"{""coordinates"": [2.268849093803724, 48.8430060015361], ""type"": ""Point""}";48.8430060015361,2.268849093803724;2022-05
25454;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;10 Place Etienne Pernet, 75015 PARIS;75015;Paris 15;15;VIOLET - COMMERCE;2022-05-10;2022;5;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022E025454;"{""coordinates"": [2.2923941974534867, 48.84338999488715], ""type"": ""Point""}";48.84338999488715,2.2923941974534867;2022-05
65345;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;28bis Boulevard Pereire, 75017 PARIS;75017;Paris 17;17;PEREIRE - MALESHERBES;2022-05-25;2022;5;IOPage DMR Paris.fr application;DEVE-SAB;A2022E065345;"{""coordinates"": [2.3074504944854786, 48.887763995462066], ""type"": ""Point""}";48.887763995462066,2.3074504944854786;2022-05
14643;Arbres, végétaux et animaux;Présence de rats;44 avenue de la Porte des Poissonniers, 75018 PARIS;75018;Paris 18;18;AMIRAUX - SIMPLON - POISSONNIERS;2022-06-06;2022;6;Page DMR Paris.fr;DASES;S2022F014643;"{""coordinates"": [2.3524063004436284, 48.90014599989144], ""type"": ""Point""}";48.90014599989144,2.3524063004436284;2022-06
18979;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;60 rue Linois, 75015 PARIS;75015;Paris 15;15;EMERIAU - ZOLA;2022-05-08;2022;5;IOPage DMR Paris.fr application;DVD;A2022E018979;"{""coordinates"": [2.2850943045450336, 48.84689699773502], ""type"": ""Point""}";48.84689699773502,2.2850943045450336;2022-05
16581;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;67 Avenue du Général Michel Bizot, 75012 PARIS;75012;Paris 12;12;VALLEE DE FECAMP;2022-05-07;2022;5;IOPage DMR Paris.fr application;DEVE-SAB;A2022E016581;"{""coordinates"": [2.4022764959365, 48.835963999636526], ""type"": ""Point""}";48.835963999636526,2.4022764959365;2022-05
11863;Arbres, végétaux et animaux;Herbes éparses;41 Rue des Haies, 75020 PARIS;75020;Paris 20;20;REUNION - PERE LACHAISE;2022-05-05;2022;5;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022E011863;"{""coordinates"": [2.4017874973139137, 48.85356499715138], ""type"": ""Point""}";48.85356499715138,2.4017874973139137;2022-05
